2	25	4	1	5	6	4	2	5	5	4	2	4	5	4	3	3	3	4	2
2	28	5	2	5	5	5	6	5	6	3	2	2	3	4	2	4	3	2	2
1	27	4	2	5	5	4	3	7	5	1	1	1	1	2	2	2	3	1	3
2	33	4	2	6	6	4	1	6	7	4	2	1	3	2	7	5	4	4	1
2	24	4	1	4	2	2	1	3	5	3	2	3	1	2	4	4	5	4	1
2	31	4	2	6	6	4	5	7	5	5	4	5	4	4	3	3	3	4	3
1	39	2	2	3	4	5	3	5	4	3	3	4	5	3	4	3	4	3	2
2	28	4	2	6	4	2	1	5	4	5	3	6	3	5	7	4	6	2	4
2	30	5	2	5	3	2	2	2	2	3	3	4	4	5	5	5	7	6	5
2	34	3	2	6	5	5	3	6	5	2	2	3	3	3	2	3	4	4	3
2	47	3	2	5	5	4	3	5	4	3	2	3	3	2	3	3	4	4	2
1	32	4	2	5	5	4	3	4	5	4	3	4	4	3	3	3	4	6	1
2	23	4	1	5	6	3	2	7	6	1	2	3	4	3	3	4	4	4	5
2	23	4	1	5	5	3	1	5	4	3	1	4	2	4	4	5	4	2	3
2	28	4	1	6	5	2	1	5	1	1	1	4	1	4	3	5	4	3	2
2	30	3	2	5	6	6	6	6	6	6	3	6	3	3	3	4	5	6	2
2	28	4	2	6	5	3	1	5	3	3	2	3	4	4	3	4	3	3	1
1	31	4	2	5	5	3	4	5	5	3	5	3	2	3	4	5	5	3	3
2	28	4	1	5	2	1	1	1	1	4	4	5	4	6	6	6	5	6	6
2	48	2	2	2	2	2	2	1	1	6	5	6	6	6	6	6	6	6	5
2	32	4	2	6	6	6	5	7	6	2	2	3	3	3	3	2	3	1	4
2	28	4	2	5	5	4	5	5	4	4	4	4	4	4	4	4	4	4	3
1	28	5	2	6	6	3	3	6	4	3	2	3	4	3	3	2	4	5	3
2	32	4	2	2	3	2	1	2	2	3	2	3	1	5	3	3	4	2	1
2	48	4	2	3	4	4	4	4	4	4	4	4	2	4	4	4	5	4	3
2	30	4	1	5	3	2	1	4	3	3	2	4	3	4	5	4	5	5	5
2	28	4	1	6	6	4	4	6	7	1	2	5	3	2	3	2	3	2	1
2	32	4	2	5	2	1	3	2	1	1	2	4	1	5	7	6	6	4	5
2	51	4	2	4	2	1	1	1	2	5	5	7	5	6	6	5	6	7	7
2	33	4	2	4	4	3	3	3	2	5	5	4	5	5	3	4	3	5	3
1	27	4	2	5	5	5	5	5	5	4	3	3	2	3	5	5	4	6	2
1	31	4	2	5	6	7	3	6	4	4	3	4	7	4	6	4	3	4	1
2	26	4	2	5	1	4	1	2	1	2	2	4	2	6	7	5	7	4	2
1	28	5	2	5	4	1	1	5	4	3	4	3	3	2	1	5	6	6	2
2	29	4	1	5	4	2	3	6	4	2	1	4	3	3	3	3	4	2	1
2	28	3	1	6	7	3	3	7	6	2	1	2	2	2	3	1	4	1	1
2	33	4	2	4	3	5	4	4	3	4	4	5	5	5	4	5	5	6	4
1	36	4	2	5	5	3	3	4	3	3	2	4	1	4	3	4	3	3	2
1	40	4	2	3	3	3	3	2	2	6	5	6	6	6	5	6	6	6	5
2	36	4	2	4	5	3	5	3	3	5	6	5	7	5	6	5	6	5	6
2	28	4	1	5	3	2	1	2	2	4	3	4	3	6	6	5	6	6	7
1	25	4	1	5	4	6	2	5	2	3	5	4	6	4	4	5	6	5	3
2	33	4	2	6	6	2	3	5	2	6	5	5	3	6	6	5	6	7	6
1	31	4	2	4	3	4	2	4	2	4	3	5	5	6	6	5	7	4	3
2	29	4	2	6	4	2	1	6	5	1	1	2	2	2	4	3	5	2	3
2	24	5	1	6	6	6	4	7	5	4	3	3	3	3	2	2	2	2	1
2	33	4	2	4	2	3	1	4	2	3	4	6	2	5	6	5	7	5	4
2	33	4	2	6	5	2	2	7	4	2	1	2	1	4	3	1	5	6	3
1	23	4	1	6	5	5	4	6	4	4	3	4	4	5	5	4	3	3	2
1	35	4	2	5	5	3	3	1	3	5	2	6	5	6	7	7	6	7	6
1	38	4	2	5	5	4	5	6	4	5	3	5	5	5	5	3	5	5	4
2	35	4	2	5	4	4	3	5	4	4	4	4	4	4	5	4	5	5	5
2	32	4	2	6	6	5	5	6	7	2	1	2	2	2	1	3	1	2	2
1	29	4	2	6	5	7	5	2	2	6	7	6	5	5	6	6	7	5	2
1	33	4	2	4	3	2	2	1	1	4	4	4	3	4	5	5	4	4	3
1	19	4	1	2	3	1	2	2	2	4	4	5	4	5	5	5	5	4	7
1	32	4	2	4	3	1	1	3	2	3	1	5	3	5	6	4	7	7	2
2	28	4	2	5	5	2	3	2	2	6	5	4	5	7	7	6	7	5	2
2	27	4	2	6	6	4	4	5	4	4	4	5	4	4	4	4	5	5	3
